player_name,events_played,rounds_played,rounds_played_w_shotlink,win,top_5,top_10,top_25,putt_mean,putt_rank,putt_perc_05,putt_perc_25,putt_median,putt_perc_75,putt_perc_95,putt_std_dev,arg_mean,arg_rank,arg_perc_05,arg_perc_25,arg_median,arg_perc_75,arg_perc_95,arg_std_dev,app_mean,app_rank,app_perc_05,app_perc_25,app_median,app_perc_75,app_perc_95,app_std_dev,ott_mean,ott_rank,ott_perc_05,ott_perc_25,ott_median,ott_perc_75,ott_perc_95,ott_std_dev,bs_mean,bs_rank,bs_perc_05,bs_perc_25,bs_median,bs_perc_75,bs_perc_95,bs_std_dev,t2g_mean,t2g_rank,t2g_perc_05,t2g_perc_25,t2g_median,t2g_perc_75,t2g_perc_95,t2g_std_dev,total_mean,total_rank,total_perc_05,total_perc_25,total_median,total_perc_75,total_perc_95,total_std_dev,total_no_am_mean,total_no_am_rank,total_no_am_perc_05,total_no_am_perc_25,total_no_am_median,total_no_am_perc_75,total_no_am_perc_95,total_no_am_std_dev,dist_mean,dist_rank,dist_perc_05,dist_perc_25,dist_median,dist_perc_75,dist_perc_95,dist_std_dev,acc_mean,acc_rank,acc_perc_05,acc_perc_25,acc_median,acc_perc_75,acc_perc_95,acc_std_dev
"Gotterup, Chris",1,4,4,0,0,0,1,0.493,27,-0.660,0.120,0.621,0.994,1.466,1.017,0.092,41,-1.063,-0.812,0.173,1.077,1.134,1.178,0.755,26,-0.381,0.356,0.882,1.280,1.713,1.001,1.078,8,0.529,0.645,1.089,1.522,1.612,0.565,1.833,11,0.349,1.232,1.874,2.475,3.259,1.377,1.925,12,-0.436,1.812,2.748,2.862,3.133,1.960,2.418,11,-0.186,1.282,2.720,3.855,4.599,2.308,2.418,11,-0.186,1.282,2.720,3.855,4.599,2.308,13.467,13,7.748,11.205,13.251,15.513,19.488,5.579,-0.027,57,-0.114,-0.088,-0.076,-0.015,0.129,0.129
"Fleetwood, Tommy",1,4,4,0,0,0,1,-0.205,46,-0.873,-0.703,-0.148,0.350,0.383,0.667,0.574,15,-0.168,0.147,0.653,1.079,1.204,0.684,1.308,10,0.450,0.502,1.266,2.072,2.222,0.961,0.492,28,-0.781,0.329,0.915,1.078,1.172,1.047,1.799,12,-0.233,0.973,2.138,2.964,3.358,1.761,2.373,7,0.971,2.052,2.791,3.112,3.190,1.157,2.168,12,0.184,1.781,2.670,3.057,3.448,1.651,2.168,12,0.184,1.781,2.670,3.057,3.448,1.651,-3.658,66,-23.352,-14.293,-0.331,10.304,11.377,17.759,0.127,9,0.015,0.066,0.137,0.198,0.224,0.102
"Reed, Patrick",1,4,4,0,0,0,1,1.162,14,0.084,0.408,0.676,1.430,2.920,1.460,0.653,12,-0.552,-0.403,0.535,1.591,2.025,1.329,0.515,37,0.191,0.197,0.304,0.622,1.133,0.507,-0.162,64,-1.774,-0.592,0.266,0.696,0.850,1.339,0.352,46,-0.642,0.030,0.570,0.893,1.041,0.838,1.006,31,-1.079,0.203,1.489,2.292,2.413,1.775,2.168,12,1.598,1.807,2.170,2.531,2.734,0.554,2.168,12,1.598,1.807,2.170,2.531,2.734,0.554,-6.783,72,-12.729,-12.227,-6.817,-1.373,-0.789,6.549,-0.027,57,-0.149,-0.129,-0.059,0.043,0.140,0.144
"Clark, Wyndham",1,4,4,0,0,0,1,0.899,21,-0.409,0.064,0.443,1.279,2.846,1.632,-0.113,57,-0.963,-0.586,-0.344,0.129,1.061,0.999,0.932,19,0.217,0.240,0.529,1.221,2.211,1.054,0.449,32,0.211,0.285,0.369,0.533,0.800,0.294,1.381,17,0.428,0.525,0.898,1.753,3.011,1.345,1.268,24,0.024,0.224,1.288,2.332,2.485,1.313,2.168,12,-0.052,1.950,2.839,3.057,3.448,1.845,2.168,12,-0.052,1.950,2.839,3.057,3.448,1.845,1.717,43,-6.049,-5.674,-4.067,3.324,17.581,13.043,-0.046,63,-0.114,-0.088,-0.071,-0.030,0.058,0.087
"Hovland, Viktor",1,4,4,0,0,0,1,-0.515,54,-1.782,-1.727,-1.501,-0.289,2.131,2.178,0.631,14,-0.409,-0.074,0.719,1.423,1.549,1.005,1.096,15,-0.698,-0.619,0.948,2.662,3.096,2.040,0.956,10,0.679,0.890,1.018,1.084,1.147,0.233,2.052,7,-0.007,0.331,2.058,3.779,4.102,2.173,2.683,4,1.542,1.754,2.766,3.695,3.707,1.183,2.168,12,-0.101,0.355,1.220,3.032,5.764,2.983,2.168,12,-0.101,0.355,1.220,3.032,5.764,2.983,9.592,22,3.438,7.263,11.120,13.449,13.606,5.225,0.069,18,-0.110,0.022,0.094,0.141,0.215,0.157
"Molinari, Francesco",1,4,4,0,0,0,1,-0.069,45,-2.028,-0.969,0.082,0.981,1.677,1.772,-0.239,67,-1.220,-0.830,-0.302,0.288,0.830,0.981,1.759,5,0.489,1.141,1.762,2.380,3.024,1.202,0.468,31,0.237,0.359,0.484,0.593,0.675,0.209,2.226,4,0.769,1.714,2.314,2.826,3.561,1.326,1.987,10,0.687,1.051,2.138,3.074,3.077,1.281,1.918,16,0.951,1.617,2.170,2.472,2.531,0.808,1.918,16,0.951,1.617,2.170,2.472,2.531,0.808,1.592,45,-3.800,-2.427,0.264,4.283,8.842,6.213,0.146,5,0.089,0.137,0.161,0.170,0.184,0.048
"Hatton, Tyrrell",1,4,4,0,0,0,1,2.256,1,0.187,1.582,2.272,2.946,4.301,1.962,0.302,33,-0.722,-0.489,0.048,0.838,1.681,1.185,-0.836,69,-1.590,-1.428,-0.865,-0.273,-0.042,0.785,0.197,48,-0.413,-0.207,0.088,0.491,0.960,0.664,-0.639,69,-1.824,-0.736,-0.194,-0.097,-0.078,0.975,-0.338,63,-2.242,-1.263,-0.236,0.689,1.425,1.751,1.918,16,0.127,1.059,1.996,2.855,3.599,1.653,1.918,16,0.127,1.059,1.996,2.855,3.599,1.653,1.092,46,-3.821,-2.637,-1.331,2.398,9.396,6.862,0.012,42,-0.103,-0.030,0.040,0.082,0.087,0.097
"Smith, Jordan",1,4,4,0,0,0,1,0.161,41,-2.104,-1.184,-0.388,0.957,3.194,2.587,-0.109,56,-0.753,-0.574,-0.110,0.355,0.535,0.646,0.800,25,-0.351,0.304,0.671,1.167,2.132,1.191,0.816,13,0.081,0.095,0.791,1.512,1.586,0.841,1.616,13,0.721,0.895,1.669,2.390,2.439,0.925,1.507,17,0.084,0.905,1.559,2.160,2.857,1.313,1.668,18,-2.019,-0.278,1.170,3.117,6.051,3.861,1.668,18,-2.019,-0.278,1.170,3.117,6.051,3.861,9.592,22,6.029,6.613,7.501,10.480,16.081,5.341,0.185,1,0.025,0.124,0.199,0.260,0.325,0.143
"Jarvis, Casey",1,4,4,0,0,0,1,1.765,4,0.014,0.715,2.046,3.096,3.120,1.621,0.075,42,-0.458,-0.371,-0.292,0.153,1.121,0.864,-0.555,64,-1.943,-1.350,-1.059,-0.263,1.539,1.765,0.383,36,0.092,0.095,0.321,0.609,0.762,0.350,-0.171,58,-1.248,-1.078,-0.965,-0.058,2.016,1.811,-0.097,59,-1.511,-1.391,-0.451,0.844,1.813,1.688,1.668,18,1.462,1.521,1.665,1.812,1.877,0.207,1.668,18,1.462,1.521,1.665,1.812,1.877,0.207,-2.033,58,-7.283,-4.342,-0.880,1.429,1.602,4.547,0.146,6,0.082,0.102,0.133,0.178,0.229,0.071
"Taylor, Nick",1,4,4,0,0,0,0,1.086,17,-0.429,0.048,1.086,2.124,2.602,1.500,0.246,35,-0.670,-0.123,0.306,0.675,1.077,0.829,0.181,44,-0.991,-0.514,-0.091,0.604,1.733,1.326,-0.095,62,-0.758,-0.313,-0.024,0.194,0.469,0.586,0.086,53,-0.710,-0.613,-0.508,0.191,1.714,1.344,0.332,50,-1.163,-0.297,0.253,0.882,1.936,1.472,1.418,20,-0.008,0.383,1.496,2.531,2.734,1.416,1.418,20,-0.008,0.383,1.496,2.531,2.734,1.416,4.717,37,-4.074,0.201,4.314,8.830,14.073,8.606,-0.027,55,-0.297,-0.080,0.045,0.098,0.143,0.224
"Hojgaard, Nicolai",1,4,4,0,0,0,0,-0.816,59,-2.681,-1.603,-0.630,0.157,0.788,1.661,0.650,13,0.147,0.453,0.668,0.864,1.128,0.465,1.101,14,-0.534,-0.385,0.227,1.714,3.960,2.354,0.483,30,-0.290,-0.268,-0.215,0.536,2.233,1.450,1.584,14,-0.348,0.238,1.284,2.630,3.936,2.078,2.234,9,0.575,0.663,1.770,3.340,4.543,2.029,1.418,20,-0.319,0.222,1.170,2.367,3.501,1.851,1.418,20,-0.319,0.222,1.170,2.367,3.501,1.851,18.342,5,13.906,17.605,19.514,20.252,21.136,3.690,0.031,32,-0.137,-0.071,0.018,0.120,0.217,0.170
"Gerard, Ryan",1,4,4,0,0,0,0,0.401,30,-0.084,0.148,0.402,0.655,0.885,0.461,0.333,32,-1.393,-0.169,0.798,1.300,1.410,1.437,-0.457,60,-1.268,-0.767,-0.432,-0.121,0.318,0.751,1.140,5,0.827,0.849,0.874,1.166,1.826,0.568,0.683,39,0.311,0.505,0.593,0.770,1.183,0.431,1.017,30,-0.855,0.174,1.319,2.162,2.465,1.640,1.418,20,-0.238,1.021,1.720,2.117,2.651,1.414,1.418,20,-0.238,1.021,1.720,2.117,2.651,1.414,13.717,12,4.281,6.824,12.933,19.826,24.251,9.817,0.185,1,0.089,0.137,0.161,0.209,0.314,0.111
"Fox, Ryan",1,4,4,0,0,0,0,-0.403,51,-2.246,-2.162,-0.754,1.005,1.929,2.165,0.484,20,-0.686,-0.103,0.720,1.307,1.325,1.038,0.455,40,-1.177,-0.264,0.805,1.523,1.596,1.414,0.632,19,-0.001,0.267,0.685,1.050,1.192,0.588,1.087,27,-1.051,0.640,1.668,2.115,2.410,1.770,1.571,16,0.027,0.827,1.892,2.637,2.666,1.358,1.168,23,-0.873,0.059,0.496,1.605,4.149,2.527,1.168,23,-0.873,0.059,0.496,1.605,4.149,2.527,13.342,15,-0.175,11.698,17.314,18.957,21.298,11.212,-0.027,57,-0.133,-0.092,-0.059,0.006,0.124,0.128
"McKibbin, Tom",1,4,4,0,0,0,0,-0.294,47,-2.215,-1.520,-0.722,0.504,2.226,2.158,-0.055,53,-0.670,-0.188,0.072,0.205,0.383,0.520,1.147,12,0.217,0.622,1.014,1.539,2.263,0.980,0.370,39,-0.552,-0.146,0.138,0.654,1.617,1.064,1.517,15,-0.301,0.647,1.755,2.625,3.001,1.617,1.462,18,0.082,0.852,1.425,2.035,2.893,1.331,1.168,23,-0.966,0.031,1.496,2.633,2.842,1.921,1.168,23,-0.966,0.031,1.496,2.633,2.842,1.921,11.842,18,-2.525,3.948,11.564,19.457,26.598,13.876,0.012,45,-0.198,-0.112,0.001,0.126,0.236,0.208
"Sullivan, Andy",1,4,4,0,0,0,0,1.586,6,0.814,1.059,1.563,2.091,2.391,0.773,0.466,21,-0.709,-0.274,0.337,1.076,1.821,1.215,-0.957,73,-2.497,-1.546,-0.707,-0.119,0.234,1.331,0.073,53,-0.147,0.011,0.095,0.157,0.261,0.195,-0.884,74,-2.390,-1.460,-0.525,0.050,0.119,1.280,-0.419,66,-0.672,-0.632,-0.461,-0.248,-0.107,0.283,1.168,23,0.462,0.521,1.165,1.812,1.877,0.778,1.168,23,0.462,0.521,1.165,1.812,1.877,0.778,-7.658,74,-17.219,-8.676,-4.380,-3.362,-2.687,7.870,0.012,43,-0.122,-0.036,0.017,0.064,0.138,0.123
