time_period,stat,player_name,50_100_fw_shot_count,50_100_fw_value,100_150_fw_shot_count,100_150_fw_value,150_200_fw_shot_count,150_200_fw_value,over_200_fw_shot_count,over_200_fw_value,under_150_rgh_shot_count,under_150_rgh_value,over_150_rgh_shot_count,over_150_rgh_value
l12_months,green hit rate,"Dufner, Jason",17,0.86,57,0.772,60,0.584,null,null,24,0.569,20,0.349
l12_months,green hit rate,"Svensson, Adam",71,0.907,181,0.772,307,0.667,128,0.487,84,0.496,94,0.364
l12_months,green hit rate,"McCarty, Matt",109,0.889,276,0.772,435,0.679,204,0.456,130,0.56,146,0.325
l12_months,green hit rate,"Howell, Mason",19,0.776,59,0.77,83,0.66,38,0.498,29,0.531,24,0.223
l12_months,green hit rate,"Schenk, Adam",96,0.843,230,0.77,316,0.699,148,0.478,152,0.592,120,0.396
l12_months,green hit rate,"Echavarria, Nico",86,0.803,296,0.769,432,0.673,212,0.411,135,0.646,149,0.375
l12_months,green hit rate,"Champ, Cameron",30,0.842,90,0.769,109,0.728,63,0.417,43,0.542,26,0.238
l12_months,green hit rate,"Wallace, Matt",69,0.864,176,0.768,335,0.696,134,0.505,103,0.553,113,0.318
l12_months,green hit rate,"Hoge, Tom",124,0.803,325,0.767,477,0.67,232,0.499,160,0.597,177,0.36
l12_months,green hit rate,"Poulter, Ian",52,0.837,202,0.767,238,0.627,121,0.413,79,0.586,85,0.367
l12_months,green hit rate,"Kim, Chan",47,0.805,176,0.767,214,0.702,111,0.493,61,0.572,61,0.3
l12_months,green hit rate,"Hirata, Kensei",36,0.777,180,0.766,278,0.628,118,0.498,56,0.493,75,0.286
l12_months,green hit rate,"La Sasso, Michael",53,0.784,147,0.766,188,0.646,99,0.44,103,0.488,81,0.303
l12_months,green hit rate,"Rosenmueller, Thomas",45,0.866,118,0.765,136,0.711,80,0.518,56,0.577,34,0.457
l12_months,green hit rate,"Dunlap, Nick",57,0.846,171,0.764,245,0.648,121,0.532,99,0.472,100,0.366
l12_months,green hit rate,"Lawrence, Thriston",15,0.764,49,0.763,67,0.681,29,0.527,23,0.426,null,null
l12_months,green hit rate,"Mun, Doyeob",24,0.823,49,0.762,null,null,null,null,37,0.449,27,0.287
l12_months,green hit rate,"Vegas, Jhonattan",55,0.778,192,0.762,299,0.694,152,0.444,109,0.649,127,0.357
l12_months,green hit rate,"Sargent, Gordon",62,0.808,147,0.762,193,0.582,108,0.342,107,0.489,60,0.218
l12_months,green hit rate,"Horsfield, Sam",39,0.837,194,0.762,218,0.613,118,0.423,103,0.518,94,0.284
l12_months,green hit rate,"Brennan, Michael",97,0.842,263,0.761,379,0.658,178,0.506,146,0.559,100,0.353
l12_months,green hit rate,"Walker, Danny",87,0.807,193,0.761,305,0.597,141,0.38,157,0.568,137,0.342
l12_months,green hit rate,"Campbell, Brian",96,0.82,221,0.761,416,0.63,201,0.418,82,0.55,133,0.266
l12_months,green hit rate,"Martin, Ben",43,0.856,119,0.761,154,0.682,82,0.565,56,0.547,40,0.445
l12_months,green hit rate,"Dickson, Taylor",11,0.954,53,0.76,63,0.571,null,null,18,0.509,20,0.262
l12_months,green hit rate,"Young, Carson",27,0.912,162,0.759,179,0.662,89,0.471,49,0.56,45,0.287
l12_months,green hit rate,"Higa, Kazuki",null,null,41,0.758,48,0.69,null,null,16,0.763,27,0.258
l12_months,green hit rate,"Lee, Richard",51,0.794,187,0.758,176,0.666,91,0.39,74,0.598,56,0.277
l12_months,green hit rate,"Campbell, Ben",65,0.846,197,0.758,246,0.652,133,0.392,70,0.615,66,0.359
l12_months,green hit rate,"Highsmith, Joe",60,0.878,303,0.755,369,0.638,165,0.451,133,0.517,141,0.277
l12_months,green hit rate,"Castillo, Ricky",81,0.759,255,0.753,389,0.641,158,0.475,153,0.583,133,0.324
l12_months,green hit rate,"Hoey, Rico",112,0.84,330,0.753,437,0.659,215,0.559,168,0.559,152,0.386
l12_months,green hit rate,"Neergaard-Petersen, Rasmus",57,0.768,160,0.753,298,0.703,132,0.528,81,0.527,82,0.236
l12_months,green hit rate,"Whaley, Vince",70,0.919,220,0.752,329,0.645,148,0.372,156,0.613,135,0.292
l12_months,green hit rate,"Knapp, Jake",49,0.845,200,0.752,282,0.669,136,0.505,115,0.551,108,0.383
l12_months,green hit rate,"Widing, Tim",21,0.605,39,0.752,56,0.663,28,0.45,23,0.703,null,null
l12_months,green hit rate,"Schmid, Matti",74,0.798,228,0.75,342,0.735,150,0.458,145,0.586,131,0.354
l12_months,green hit rate,"Gordon, Will",24,0.719,97,0.75,150,0.69,70,0.448,42,0.522,43,0.31
l12_months,green hit rate,"Pavon, Matthieu",46,0.854,224,0.75,291,0.63,136,0.487,98,0.603,112,0.343
l12_months,green hit rate,"Smylie, Elvis",40,0.835,158,0.749,208,0.778,100,0.391,69,0.497,67,0.337
l12_months,green hit rate,"Nakajima, Keita",29,0.945,160,0.748,206,0.685,91,0.531,65,0.501,73,0.488
l12_months,green hit rate,"Valimaki, Sami",30,0.837,180,0.748,287,0.677,114,0.461,72,0.642,99,0.375
l12_months,green hit rate,"Yellamaraju, Sudarshan",50,0.858,264,0.748,347,0.653,153,0.485,112,0.56,111,0.384
l12_months,green hit rate,"Herbert, Lucas",58,0.855,190,0.744,222,0.717,137,0.415,144,0.53,83,0.427
l12_months,green hit rate,"Rozner, Antoine",null,null,56,0.744,76,0.679,35,0.486,18,0.587,null,null
l12_months,green hit rate,"Ford, David",31,0.794,167,0.744,202,0.71,84,0.501,51,0.482,52,0.337
l12_months,green hit rate,"Tosti, Alejandro",43,0.898,161,0.741,201,0.553,109,0.402,77,0.613,94,0.301
l12_months,green hit rate,"Kang, Jeffrey",57,0.897,117,0.74,225,0.67,104,0.319,82,0.578,95,0.359
l12_months,green hit rate,"Smyth, Trav",25,0.864,85,0.74,78,0.677,45,0.547,60,0.535,48,0.277
l12_months,green hit rate,"Hardy, Nick",37,0.834,109,0.74,157,0.66,78,0.333,71,0.558,47,0.32
l12_months,green hit rate,"Hahn, James",17,0.737,40,0.739,56,0.682,null,null,24,0.516,23,0.202
l12_months,green hit rate,"Davis, Cam",39,0.867,137,0.738,241,0.67,96,0.445,73,0.476,105,0.243
l12_months,green hit rate,"Kim, Minkyu",50,0.792,160,0.738,194,0.561,104,0.312,87,0.46,72,0.184
l12_months,green hit rate,"Velo, Kevin",18,0.91,46,0.738,68,0.684,28,0.333,37,0.407,null,null
l12_months,green hit rate,"Johnson, Dustin",77,0.864,238,0.736,272,0.679,155,0.436,116,0.581,114,0.304
l12_months,green hit rate,"Roy, Kevin",101,0.862,318,0.735,414,0.658,183,0.48,113,0.596,110,0.319
l12_months,green hit rate,"Jarvis, Casey",26,0.946,76,0.734,129,0.747,61,0.362,32,0.562,43,0.341
l12_months,green hit rate,"Griffin, Lanto",52,0.828,182,0.731,263,0.737,128,0.506,86,0.639,86,0.386
l12_months,green hit rate,"Merritt, Troy",35,0.73,104,0.73,144,0.614,74,0.489,63,0.411,43,0.21
l12_months,green hit rate,"Kim, S.H.",29,0.733,95,0.729,162,0.672,55,0.402,40,0.587,64,0.336
l12_months,green hit rate,"Dumont De Chassart, Adrien",64,0.828,181,0.729,263,0.684,120,0.582,112,0.452,118,0.322
l12_months,green hit rate,"Piercy, Scott",14,0.613,45,0.728,55,0.62,29,0.442,20,0.668,null,null
l12_months,green hit rate,"Asaji, Yosuke",36,0.694,163,0.723,200,0.645,94,0.368,99,0.534,65,0.265
l12_months,green hit rate,"Springer, Hayden",41,0.843,135,0.722,171,0.648,73,0.503,72,0.446,59,0.404
l12_months,green hit rate,"Stanger, Jimmy",50,0.81,143,0.72,206,0.562,91,0.426,83,0.657,69,0.372
l12_months,green hit rate,"Campos, Rafael",42,0.838,198,0.719,210,0.685,118,0.443,78,0.629,96,0.429
l12_months,green hit rate,"Willett, Danny",29,0.92,88,0.719,146,0.635,83,0.417,38,0.593,60,0.251
l12_months,green hit rate,"Palmer, Ryan",19,0.871,91,0.717,99,0.423,42,0.43,40,0.651,29,0.247
l12_months,green hit rate,"Laird, Martin",25,0.896,75,0.715,84,0.634,36,0.476,34,0.632,28,0.278
l12_months,green hit rate,"Im, Sungjae",70,0.87,270,0.714,435,0.619,240,0.434,131,0.531,123,0.366
l12_months,green hit rate,"Shipley, Neal",56,0.88,164,0.711,254,0.681,109,0.456,75,0.454,50,0.239
l12_months,green hit rate,"Capan III, Frankie",20,0.791,66,0.71,90,0.582,32,0.534,55,0.507,50,0.367
l12_months,green hit rate,"Endycott, Harrison",13,0.806,47,0.709,62,0.676,null,null,18,0.487,null,null
l12_months,green hit rate,"Moore, Taylor",76,0.857,213,0.703,286,0.645,139,0.488,137,0.517,117,0.272
l12_months,green hit rate,"Brehm, Ryan",26,0.812,48,0.695,63,0.624,34,0.488,38,0.56,28,0.423
l12_months,green hit rate,"Montgomery, Taylor",27,0.8,51,0.69,78,0.63,34,0.379,46,0.588,42,0.284
l12_months,green hit rate,"Lamprecht, Christo",67,0.784,125,0.686,160,0.493,84,0.376,94,0.505,86,0.37
l12_months,green hit rate,"Hoffman, Charley",30,0.82,92,0.684,146,0.665,74,0.358,48,0.593,52,0.281
l12_months,green hit rate,"Tabuena, Miguel",28,0.881,160,0.667,216,0.561,99,0.419,77,0.528,83,0.289
l12_months,green hit rate,"Hadley, Chesson",16,0.844,40,0.612,55,0.738,null,null,13,0.403,null,null
l12_months,green hit rate,"Nicholas, James",null,null,null,null,null,null,null,null,13,0.58,null,null
l12_months,green hit rate,"Fang, Ethan",12,0.838,null,null,null,null,null,null,12,0.357,null,null
l12_months,green hit rate,"Ogletree, Andy",15,0.83,null,null,null,null,null,null,null,null,null,null
l12_months,green hit rate,"Sihota, Jeevan",11,0.871,null,null,null,null,null,null,null,null,null,null
l12_months,green hit rate,"Repetto Taylor, Rocco",null,null,null,null,null,null,null,null,17,0.421,null,null
l12_months,green hit rate,"Petronzio, Nathan",null,null,null,null,null,null,null,null,12,0.309,null,null
l12_months,green hit rate,"Townsend, Hugo",null,null,null,null,null,null,null,null,12,0.443,null,null
l12_months,green hit rate,"Ayora, Angel",null,null,null,null,null,null,null,null,15,0.558,null,null
l12_months,green hit rate,"Meeks, Kye",null,null,null,null,null,null,null,null,12,0.674,null,null
l12_months,green hit rate,"Gonzalez, Emilio",12,0.895,null,null,54,0.557,null,null,17,0.496,28,0.319
l12_months,green hit rate,"Donohue, Muzzy",null,null,null,null,null,null,null,null,11,0.637,null,null
l12_months,green hit rate,"Matthews, Justin",null,null,null,null,null,null,null,null,14,0.533,null,null
l12_months,green hit rate,"Watts, Tyler",null,null,null,null,null,null,null,null,11,0.53,null,null
l12_months,green hit rate,"Bairstow, Sam",null,null,null,null,null,null,null,null,12,0.554,null,null
l12_months,green hit rate,"Kaneko, Kota",14,0.918,null,null,58,0.599,29,0.493,14,0.503,24,0.239
l12_months,green hit rate,"Hastings, Justin",null,null,null,null,null,null,null,null,14,0.664,null,null
l12_months,green hit rate,"Pulcini, Mateo",null,null,null,null,null,null,null,null,17,0.612,20,0.322
l12_months,green hit rate,"Russell, Miles",14,0.83,null,null,null,null,null,null,22,0.566,null,null
l12_months,green hit rate,"Jang, Yubin",15,0.684,null,null,null,null,null,null,15,0.725,null,null
l12_months,green hit rate,"Couples, Fred",11,0.616,null,null,null,null,null,null,null,null,null,null
l12_months,green hit rate,"Schaper, Jayden",14,0.991,null,null,null,null,null,null,14,0.543,null,null
l12_months,green hit rate,"Chacarra, Eugenio",null,null,null,null,null,null,null,null,15,0.732,22,0.188
l12_months,green hit rate,"Knous, Jim",13,0.706,null,null,null,null,null,null,null,null,null,null
l12_months,green hit rate,"Lee, S.T.",null,null,null,null,48,0.563,null,null,15,0.58,21,0.142
l12_months,green hit rate,"Girrbach, Joel",11,0.964,null,null,null,null,36,0.483,null,null,null,null
l12_months,green hit rate,"Sullivan, Andy",11,0.98,null,null,58,0.655,null,null,18,0.659,20,0.402
l12_months,green hit rate,"Bramlett, Joseph",null,null,null,null,54,0.748,null,null,21,0.561,null,null
l12_months,green hit rate,"Kozuma, Jinichiro",16,0.83,null,null,null,null,null,null,11,0.504,null,null
l12_months,green hit rate,"Dantorp, Jens",11,0.878,null,null,null,null,null,null,null,null,null,null
l12_months,green hit rate,"Campillo, Jorge",12,0.881,null,null,null,null,null,null,null,null,null,null
l12_months,green hit rate,"Lee, K.H.",16,0.813,null,null,null,null,null,null,11,0.573,20,0.426
l12_months,green hit rate,"Schneider, Marcel",null,null,null,null,null,null,31,0.481,null,null,null,null
l12_months,green hit rate,"Garcia Rodriguez, Sebastian",null,null,null,null,null,null,null,null,13,0.604,null,null
l12_months,green hit rate,"Frittelli, Dylan",20,0.915,null,null,null,null,null,null,12,0.409,20,0.041
l12_months,green hit rate,"Manassero, Matteo",null,null,null,null,null,null,null,null,11,0.427,null,null
l12_months,green hit rate,"Burgoon, Bronson",null,null,null,null,null,null,null,null,24,0.588,null,null
l12_months,green hit rate,"Lemke, Niklas",null,null,null,null,null,null,null,null,14,0.557,null,null
l12_months,green hit rate,"Wiesberger, Bernd",13,0.898,null,null,null,null,null,null,null,null,null,null
l12_months,green hit rate,"Jones, Matt",16,0.651,null,null,null,null,null,null,null,null,null,null
l12_months,green hit rate,"Watney, Nick",null,null,null,null,null,null,null,null,11,0.427,null,null
l12_months,green hit rate,"Norris, Shaun",null,null,null,null,null,null,null,null,null,null,19,0.41
l12_months,green hit rate,"Na, Kevin",12,0.669,null,null,null,null,null,null,null,null,null,null
l12_months,green hit rate,"Vermeer, Ryan",null,null,null,null,null,null,null,null,13,0.486,null,null
l12_months,green hit rate,"Walker, Jimmy",null,null,null,null,null,null,null,null,12,0.503,null,null
l12_months,green hit rate,"Baddeley, Aaron",null,null,null,null,null,null,null,null,12,0.464,null,null
l12_months,green hit rate,"Harrington, Padraig",null,null,null,null,56,0.623,32,0.271,27,0.78,39,0.315
l12_months,green hit rate,"Cink, Stewart",null,null,null,null,null,null,null,null,11,0.378,null,null
l12_months,green hit rate,"Donald, Luke",11,0.878,null,null,null,null,null,null,12,0.49,null,null
l12_months,green hit rate,"Mickelson, Phil",12,0.762,null,null,null,null,null,null,18,0.386,22,0.282
l12_months,green hit rate,"Paratore, Renato",null,null,null,null,null,null,null,null,13,0.736,null,null
l12_months,green hit rate,"Langasque, Romain",13,0.878,null,null,null,null,32,0.46,null,null,null,null
l12_months,green hit rate,"Lindheim, Nicholas",11,0.697,null,null,null,null,null,null,null,null,null,null
l12_months,green hit rate,"Hillier, Daniel",null,null,null,null,null,null,null,null,15,0.541,null,null
l12_months,green hit rate,"Hruby, Petr",null,null,null,null,null,null,null,null,12,0.417,null,null
l12_months,green hit rate,"Feagles, Michael",null,null,null,null,null,null,null,null,11,0.525,null,null
l12_months,green hit rate,"Anderson, Matthew",null,null,null,null,null,null,null,null,15,0.605,null,null
l12_months,green hit rate,"Ko, Jeong Weon",15,0.833,null,null,null,null,29,0.313,17,0.657,null,null
l12_months,green hit rate,"Olesen, Jacob Skov",11,0.966,null,null,null,null,34,0.55,12,0.759,null,null
l12_months,green hit rate,"Kjettrup, Frederik",null,null,null,null,null,null,null,null,12,0.57,null,null
l12_months,green hit rate,"Knowles, Philip",null,null,null,null,null,null,null,null,14,0.653,null,null
l12_months,green hit rate,"Xiong, Norman",null,null,null,null,null,null,null,null,13,0.537,null,null
l12_months,green hit rate,"Celli, Filippo",null,null,null,null,null,null,31,0.349,null,null,null,null
l12_months,green hit rate,"Andersen, Mason",11,0.804,null,null,null,null,null,null,17,0.396,null,null
l12_months,green hit rate,"Del Rey, Alejandro",13,0.744,null,null,48,0.704,null,null,15,0.545,null,null
l12_months,green hit rate,"Von Dellingshausen, Nicolai",12,0.976,null,null,52,0.687,null,null,null,null,null,null
l12_months,green hit rate,"Mazzoli, Stefano",null,null,null,null,null,null,28,0.577,17,0.684,null,null
l12_months,green hit rate,"Daffue, MJ",null,null,null,null,null,null,null,null,11,0.654,null,null
l12_months,green hit rate,"Coussaud, Ugo",14,0.898,null,null,52,0.626,30,0.461,25,0.759,null,null
l12_months,green hit rate,"Helligkilde, Marcus",null,null,null,null,null,null,null,null,12,0.595,null,null
l12_months,green hit rate,"Lindberg, Mikael",null,null,null,null,null,null,null,null,13,0.411,null,null
l12_months,green hit rate,"Rottluff, Max",null,null,null,null,null,null,null,null,18,0.539,null,null
l12_months,green hit rate,"Pereira, Mito",13,0.859,null,null,null,null,null,null,null,null,null,null
l12_months,green hit rate,"Zalatoris, Will",null,null,null,null,52,0.683,null,null,15,0.786,20,0.504
l12_months,green hit rate,"Du Plessis, Hennie",null,null,null,null,63,0.68,28,0.372,12,0.636,29,0.302
l12_months,green hit rate,"John, Cameron",null,null,null,null,null,null,null,null,13,0.51,null,null
l12_months,green hit rate,"Schniederjans, Ollie",null,null,null,null,null,null,null,null,18,0.329,null,null
l12_months,green hit rate,"Catlin, John",null,null,null,null,null,null,null,null,16,0.791,null,null
l12_months,green hit rate,"Ham, Jeong Woo",null,null,null,null,null,null,null,null,15,0.569,null,null
l12_months,green hit rate,"Del Solar, Cristobal",null,null,null,null,null,null,null,null,31,0.583,null,null
l12_months,green hit rate,"Herrington, Jackson",null,null,null,null,null,null,null,null,16,0.564,null,null
