time_period,stat,player_name,50_100_fw_shot_count,50_100_fw_value,100_150_fw_shot_count,100_150_fw_value,150_200_fw_shot_count,150_200_fw_value,over_200_fw_shot_count,over_200_fw_value,under_150_rgh_shot_count,under_150_rgh_value,over_150_rgh_shot_count,over_150_rgh_value
l12_months,poor shot (under -0.5 sg) avoidance rate,"Higa, Kazuki",null,null,41,1,48,1,null,null,16,1,27,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Onishi, Kaito",19,0.895,55,0.982,77,0.922,33,1,31,0.968,21,0.905
l12_months,poor shot (under -0.5 sg) avoidance rate,"Endycott, Harrison",19,0.842,53,0.981,72,0.861,null,null,22,0.818,21,0.952
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kozuma, Jinichiro",21,1,40,0.975,null,null,null,null,15,0.8,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Lahiri, Anirban",49,0.878,199,0.975,217,0.935,119,0.941,91,0.901,52,0.865
l12_months,poor shot (under -0.5 sg) avoidance rate,"Casey, Paul",46,0.957,152,0.974,189,0.974,100,0.97,66,0.848,58,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Horschel, Billy",76,0.947,247,0.972,376,0.952,167,0.976,116,0.957,137,0.942
l12_months,poor shot (under -0.5 sg) avoidance rate,"Reed, Patrick",41,0.951,105,0.971,134,0.978,63,0.968,41,0.976,54,0.963
l12_months,poor shot (under -0.5 sg) avoidance rate,"Gomez, Fabian",null,null,70,0.971,89,0.933,67,0.97,17,1,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Cantlay, Patrick",81,0.926,243,0.971,373,0.965,200,0.97,132,0.947,119,0.966
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kim, Tom",81,0.914,275,0.971,459,0.941,186,0.946,127,0.969,136,0.978
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kohles, Ben",46,0.978,196,0.969,259,0.923,134,0.985,43,1,47,0.979
l12_months,poor shot (under -0.5 sg) avoidance rate,"Buckley, Hayden",16,0.938,62,0.968,89,0.944,31,0.935,30,0.9,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"An, Byeong Hun",79,0.949,174,0.966,215,0.93,112,0.973,151,0.96,92,0.935
l12_months,poor shot (under -0.5 sg) avoidance rate,"Dufner, Jason",17,1,57,0.965,60,0.883,null,null,24,0.833,20,0.9
l12_months,poor shot (under -0.5 sg) avoidance rate,"Ghim, Doug",90,0.956,252,0.964,347,0.942,142,0.923,111,0.946,79,0.975
l12_months,poor shot (under -0.5 sg) avoidance rate,"Smotherman, Austin",54,0.944,166,0.964,314,0.952,123,0.984,62,0.919,82,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hall, Harry",101,0.99,274,0.964,404,0.941,214,0.967,135,0.963,150,0.967
l12_months,poor shot (under -0.5 sg) avoidance rate,"Cauley, Bud",100,0.94,296,0.963,452,0.976,218,0.968,117,0.897,166,0.964
l12_months,poor shot (under -0.5 sg) avoidance rate,"Todd, Brendon",24,0.792,53,0.962,76,0.763,35,0.857,23,0.826,27,0.963
l12_months,poor shot (under -0.5 sg) avoidance rate,"Clanton, Luke",52,0.962,237,0.962,314,0.939,144,0.986,98,0.969,112,0.938
l12_months,poor shot (under -0.5 sg) avoidance rate,"Gerard, Ryan",75,0.933,337,0.961,485,0.957,217,0.986,117,0.974,152,0.961
l12_months,poor shot (under -0.5 sg) avoidance rate,"Conners, Corey",73,0.959,334,0.961,484,0.967,246,0.984,111,0.955,140,0.964
l12_months,poor shot (under -0.5 sg) avoidance rate,"Scheffler, Scottie",110,0.982,308,0.961,431,0.968,225,0.969,110,0.927,130,0.977
l12_months,poor shot (under -0.5 sg) avoidance rate,"Dou, Zecheng",53,0.943,154,0.961,226,0.938,109,0.991,106,0.953,102,0.961
l12_months,poor shot (under -0.5 sg) avoidance rate,"Meissner, Mac",86,0.965,333,0.961,442,0.968,196,0.99,125,0.968,156,0.962
l12_months,poor shot (under -0.5 sg) avoidance rate,"Grillo, Emiliano",67,0.94,306,0.961,428,0.932,202,0.95,107,0.991,100,0.96
l12_months,poor shot (under -0.5 sg) avoidance rate,"Mickelson, Phil",15,0.867,51,0.961,56,0.875,32,1,25,0.92,24,0.958
l12_months,poor shot (under -0.5 sg) avoidance rate,"Bauchou, Zach",64,0.953,176,0.96,291,0.955,138,0.978,112,0.929,109,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Lowry, Shane",85,0.953,276,0.96,365,0.951,190,0.958,101,0.97,131,0.985
l12_months,poor shot (under -0.5 sg) avoidance rate,"Keefer, Johnny",98,0.949,276,0.96,364,0.953,159,0.925,146,0.973,116,0.922
l12_months,poor shot (under -0.5 sg) avoidance rate,"Gotterup, Chris",141,0.929,350,0.96,426,0.953,251,0.964,189,0.958,201,0.985
l12_months,poor shot (under -0.5 sg) avoidance rate,"Pak, John",23,0.87,75,0.96,76,0.908,36,0.972,26,0.846,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Salinda, Isaiah",44,0.955,125,0.96,160,0.925,78,0.949,57,0.877,47,0.957
l12_months,poor shot (under -0.5 sg) avoidance rate,"Snedeker, Brandt",67,0.955,222,0.959,324,0.929,133,0.932,76,0.987,86,0.965
l12_months,poor shot (under -0.5 sg) avoidance rate,"Streb, Robert",18,0.889,49,0.959,64,0.906,44,0.955,21,0.857,26,1
l12_months,poor shot (under -0.5 sg) avoidance rate,"Hubbard, Mark",63,0.968,269,0.959,405,0.946,163,0.963,136,0.956,112,0.946
l12_months,poor shot (under -0.5 sg) avoidance rate,"Henley, Russell",86,0.977,291,0.959,452,0.96,214,0.981,88,0.943,93,0.968
l12_months,poor shot (under -0.5 sg) avoidance rate,"Fishburn, Patrick",86,0.977,242,0.959,320,0.944,158,0.981,122,0.926,95,0.926
l12_months,poor shot (under -0.5 sg) avoidance rate,"Covello, Vince",16,0.875,48,0.958,60,0.933,null,null,39,0.974,null,null
l12_months,poor shot (under -0.5 sg) avoidance rate,"Matsuyama, Hideki",83,0.94,311,0.958,475,0.962,255,0.969,149,0.946,186,0.978
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kim, S.H.",29,0.828,95,0.958,162,0.944,55,0.982,40,0.975,64,0.984
l12_months,poor shot (under -0.5 sg) avoidance rate,"Bridgeman, Jacob",106,0.915,370,0.957,523,0.954,278,0.939,140,0.971,172,0.942
l12_months,poor shot (under -0.5 sg) avoidance rate,"Peterson, Paul",65,0.969,161,0.957,241,0.921,120,0.992,55,0.909,46,0.957
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kim, Michael",106,0.953,298,0.956,423,0.939,228,0.961,153,0.922,161,0.938
l12_months,poor shot (under -0.5 sg) avoidance rate,"Harman, Brian",105,0.952,298,0.956,473,0.937,262,0.962,144,0.931,136,0.993
l12_months,poor shot (under -0.5 sg) avoidance rate,"Blanchet, Chandler",68,0.897,182,0.956,282,0.94,136,0.978,74,0.946,73,0.945
l12_months,poor shot (under -0.5 sg) avoidance rate,"Kuchar, Matt",79,0.962,182,0.956,270,0.948,107,0.963,80,0.988,75,0.987
