time_period,stat,player_name,50_100_fw_shot_count,50_100_fw_value,100_150_fw_shot_count,100_150_fw_value,150_200_fw_shot_count,150_200_fw_value,over_200_fw_shot_count,over_200_fw_value,under_150_rgh_shot_count,under_150_rgh_value,over_150_rgh_shot_count,over_150_rgh_value
l12_months,sg per shot,"Casey, Paul",43,0.029,158,0.036,186,0.073,105,0.067,71,-0.115,62,0.085
l12_months,sg per shot,"Spaun, J.J.",103,0.065,356,-0.001,490,0.071,229,0.076,121,0.074,126,0.06
l12_months,sg per shot,"Endycott, Harrison",13,-0.11,47,-0.025,62,0.071,null,null,18,-0.076,null,null
l12_months,sg per shot,"Kim, Si Woo",105,0.044,308,0.042,507,0.071,293,0.091,124,-0.012,134,0.005
l12_months,sg per shot,"Koivun, Jackson",23,-0.171,97,0.045,126,0.068,54,0.096,32,-0.006,30,-0.061
l12_months,sg per shot,"Molinari, Francesco",null,null,56,0.086,92,0.067,40,0.067,12,-0.256,null,null
l12_months,sg per shot,"Hovland, Viktor",75,0.064,229,0.065,393,0.058,224,-0.006,87,0.009,121,0.01
l12_months,sg per shot,"Scott, Adam",59,0.133,213,0.034,309,0.058,161,0.009,80,0,124,0.021
l12_months,sg per shot,"Niemann, Joaquin",74,0.042,229,-0.047,244,0.057,152,0.052,118,0.03,75,0.058
l12_months,sg per shot,"Reed, Patrick",34,0.025,91,0.048,117,0.057,59,0.054,39,0.056,51,-0.009
l12_months,sg per shot,"Smyth, Trav",25,-0.087,85,-0.088,78,0.055,45,0.031,60,0.047,48,-0.04
l12_months,sg per shot,"Duncan, Tyler",18,0.16,86,0.051,86,0.054,59,-0.071,18,-0.048,21,-0.092
l12_months,sg per shot,"Lebioda, Hank",53,0.081,197,-0.005,275,0.052,129,-0.012,88,0.028,106,-0.054
l12_months,sg per shot,"Redman, Doc",13,0.222,47,0.028,63,0.052,null,null,19,-0.015,null,null
l12_months,sg per shot,"Herbert, Lucas",58,0.037,190,-0.043,222,0.049,137,0.051,144,-0.007,83,0.058
l12_months,sg per shot,"Conners, Corey",80,0.002,374,0.051,527,0.048,269,0.048,122,0.026,147,-0.023
l12_months,sg per shot,"Rosenmueller, Thomas",40,0.025,97,0.017,111,0.048,70,0.041,51,0.022,28,0.138
l12_months,sg per shot,"Ford, David",28,-0.089,155,-0.022,190,0.046,80,0.047,48,0.006,51,-0.035
l12_months,sg per shot,"Bramlett, Joseph",null,null,null,null,54,0.046,null,null,21,0.006,null,null
l12_months,sg per shot,"Brown, Blades",29,-0.02,114,0.006,133,0.045,67,0.012,32,0.032,42,-0.006
l12_months,sg per shot,"Kitayama, Kurt",101,-0.03,331,0.029,452,0.045,211,0.048,122,-0.002,173,0.047
l12_months,sg per shot,"Rai, Aaron",55,-0.1,240,0.045,365,0.045,183,0.056,56,0.045,68,-0.079
l12_months,sg per shot,"Morikawa, Collin",71,0.08,262,0.059,397,0.045,193,0.089,90,0.036,93,0.022
l12_months,sg per shot,"Fitzpatrick, Matt",70,0.107,280,0.033,433,0.044,212,0.074,77,0.071,117,0.014
l12_months,sg per shot,"Cauley, Bud",100,0.074,283,0.02,441,0.044,211,0.033,115,-0.058,163,-0.002
l12_months,sg per shot,"Scheffler, Scottie",112,0.087,324,0.039,454,0.043,235,0.041,118,0.02,135,0.062
l12_months,sg per shot,"Garcia, Sergio",69,-0.022,204,-0.026,237,0.042,143,-0.055,97,0.073,67,0.024
l12_months,sg per shot,"Gordon, Will",22,-0.087,89,0.01,133,0.04,67,-0.026,39,-0.046,41,-0.032
l12_months,sg per shot,"Bridgeman, Jacob",98,0.003,364,0.065,506,0.04,271,-0.022,135,0.022,170,-0.011
l12_months,sg per shot,"Varner III, Harold",53,-0.091,169,-0.012,210,0.038,129,0.034,109,0.044,79,0.047
l12_months,sg per shot,"Cantlay, Patrick",87,0.035,265,0.06,394,0.037,210,0.036,135,0.005,122,0.019
l12_months,sg per shot,"Eckroat, Austin",76,-0.021,238,0.024,338,0.037,155,0.011,120,0.058,116,-0.046
l12_months,sg per shot,"Young, Cameron",96,0.07,356,0.031,404,0.036,239,0.006,146,0.108,129,0.033
l12_months,sg per shot,"Rahm, Jon",79,0.115,247,0.008,299,0.035,173,0.128,151,0.005,96,0.03
l12_months,sg per shot,"Steele, Brendan",47,-0.001,215,-0.002,225,0.035,128,0.032,82,-0.091,67,-0.027
l12_months,sg per shot,"Mitchell, Keith",127,0.039,272,0.004,366,0.035,213,0.012,208,0.023,138,0.005
l12_months,sg per shot,"Smotherman, Austin",59,0.041,190,0.036,351,0.035,139,0.067,73,0.051,91,0.032
l12_months,sg per shot,"Sigg, Greyson",13,0.125,79,0.04,80,0.034,null,null,23,0.007,24,0.069
l12_months,sg per shot,"Parry, John",78,0.022,247,-0.016,345,0.033,156,0.009,103,0.064,103,0.018
l12_months,sg per shot,"Keefer, Johnny",107,0.045,304,0.028,392,0.033,177,-0.035,153,0.044,127,0.004
l12_months,sg per shot,"Matsuyama, Hideki",92,0.089,329,0.041,495,0.031,263,0.051,149,0.035,189,-0.012
l12_months,sg per shot,"Henley, Russell",97,0.046,304,0.066,475,0.031,230,0.053,91,0.033,96,-0.035
l12_months,sg per shot,"Mullinax, Trey",22,0.101,58,-0.03,88,0.029,40,-0.037,46,0.042,26,0.121
l12_months,sg per shot,"Ancer, Abraham",47,0.053,239,0.017,217,0.028,120,0.016,63,0.035,66,0.061
l12_months,sg per shot,"Bhatia, Akshay",88,0.03,268,0.04,407,0.026,214,0.025,152,0.04,159,0.049
l12_months,sg per shot,"Wallace, Matt",68,0.115,175,-0.021,330,0.026,136,0.031,98,0.056,113,-0.03
l12_months,sg per shot,"Lipsky, David",59,0.057,205,-0.02,311,0.025,156,-0.042,95,-0.034,107,-0.074
l12_months,sg per shot,"Fitzpatrick, Alex",44,-0.01,111,0.082,190,0.025,101,0.038,50,0.103,50,0.016
l12_months,sg per shot,"Smylie, Elvis",40,0.008,158,-0.012,208,0.025,100,-0.017,69,-0.039,67,-0.027
l12_months,sg per shot,"Kim, Tom",79,0.044,273,0.056,455,0.025,182,0.01,122,0.034,133,0.038
l12_months,sg per shot,"Yu, Kevin",96,0.02,255,-0.005,353,0.025,161,0.005,125,-0.026,93,-0.038
l12_months,sg per shot,"Fleetwood, Tommy",75,0.045,281,0,422,0.025,232,0.099,79,0.015,127,0
l12_months,sg per shot,"Ewart, A.J.",81,0.008,216,0.044,326,0.024,164,-0.032,125,0.017,105,-0.004
l12_months,sg per shot,"Du Plessis, Hennie",null,null,null,null,63,0.024,28,-0.044,12,0.076,29,0.031
l12_months,sg per shot,"Schauffele, Xander",64,0.031,259,0.017,397,0.024,193,0.045,124,0.055,133,0.026
l12_months,sg per shot,"Munoz, Sebastian",68,0.022,208,0.034,223,0.024,131,0.03,76,-0.03,58,0.024
l12_months,sg per shot,"Kohles, Ben",50,0.06,208,0.07,267,0.024,143,0.055,47,0.06,45,-0.037
l12_months,sg per shot,"Thompson, Davis",93,0.057,282,0.036,348,0.024,164,-0.018,136,-0.022,98,0.044
l12_months,sg per shot,"Kim, Anthony",51,0.063,189,0.018,223,0.023,119,-0.025,110,0.074,77,0.002
l12_months,sg per shot,"Pieters, Thomas",70,0.025,181,0.007,200,0.023,114,0.05,97,0.031,70,0.016
l12_months,sg per shot,"Velo, Kevin",14,0.172,null,null,56,0.023,null,null,31,-0.044,null,null
l12_months,sg per shot,"Woodland, Gary",98,0,225,0.002,343,0.023,177,0.036,131,0.016,117,0.02
l12_months,sg per shot,"Hodges, Lee",60,-0.055,237,-0.006,341,0.022,136,0.057,84,0.005,89,-0.125
l12_months,sg per shot,"Jarvis, Casey",26,0.122,76,-0.01,129,0.022,61,-0.011,32,0.019,43,0.009
l12_months,sg per shot,"Burns, Sam",127,0.054,329,0.066,412,0.022,217,0.041,133,0.042,140,-0.028
l12_months,sg per shot,"Gotterup, Chris",138,0.038,349,0.015,414,0.022,244,0.006,182,0.07,198,0.012
l12_months,sg per shot,"Berger, Daniel",80,0.065,233,0.034,391,0.022,207,0.036,96,0.066,135,0.025
l12_months,sg per shot,"Lee, Richard",51,0.005,187,-0.054,176,0.021,91,-0.023,74,0.025,56,-0.088
l12_months,sg per shot,"Hojgaard, Nicolai",83,0.05,241,0.042,327,0.021,171,0.061,140,-0.056,149,0.059
l12_months,sg per shot,"Skinns, David",38,-0.006,176,0.002,207,0.021,91,-0.065,61,0.04,58,0.071
l12_months,sg per shot,"James, Ben",29,-0.078,107,-0.025,158,0.021,79,0.039,34,0.046,28,-0.203
l12_months,sg per shot,"Straka, Sepp",79,0.054,243,0.021,397,0.02,197,0.032,94,0.001,132,-0.024
l12_months,sg per shot,"Grace, Branden",50,0.013,194,-0.047,226,0.02,109,0.002,91,0.06,81,0.126
l12_months,sg per shot,"Buckley, Hayden",15,0.054,53,0.045,78,0.02,null,null,26,0.035,null,null
l12_months,sg per shot,"Bauchou, Zach",74,0.093,194,0.004,328,0.02,152,0.006,127,0.007,115,0.006
l12_months,sg per shot,"Pak, John",16,-0.103,59,0.013,50,0.019,null,null,18,-0.125,null,null
l12_months,sg per shot,"Horschel, Billy",84,0.032,272,0.044,409,0.019,181,0.034,129,0.061,141,-0.058
l12_months,sg per shot,"Chandler, Will",16,0.035,57,-0.092,48,0.019,null,null,16,-0.059,19,0.007
l12_months,sg per shot,"DeChambeau, Bryson",73,0.014,205,-0.021,236,0.018,149,0.081,112,-0.048,85,0.008
l12_months,sg per shot,"Kokrak, Jason",55,-0.067,184,-0.011,221,0.018,126,0,90,-0.056,89,-0.032
l12_months,sg per shot,"Taylor, Nick",104,0.009,346,0.018,496,0.018,262,0.006,147,0.043,160,-0.02
l12_months,sg per shot,"Salinda, Isaiah",32,0.004,101,0.056,132,0.018,64,-0.045,51,-0.073,41,0.02
l12_months,sg per shot,"Novak, Andrew",125,0.028,264,0.002,482,0.017,239,0.019,148,-0.05,185,0.041
l12_months,sg per shot,"Hatton, Tyrrell",71,-0.007,240,0.037,267,0.017,166,0.041,124,0.063,115,-0.049
l12_months,sg per shot,"Lowry, Shane",85,0.076,276,0.05,365,0.017,190,0.043,101,0.057,131,0.02
l12_months,sg per shot,"Stout, Preston",17,-0.101,62,0.044,72,0.016,44,0.058,26,-0.104,22,-0.015
l12_months,sg per shot,"Clanton, Luke",48,0.003,236,0.04,291,0.015,139,0.006,95,0.016,107,-0.007
l12_months,sg per shot,"Gerard, Ryan",79,0.021,342,0.04,492,0.015,227,0.053,118,0.058,153,-0.003
l12_months,sg per shot,"Gomez, Fabian",11,-0.134,86,0.057,113,0.015,80,-0.111,25,0.03,22,-0.075
l12_months,sg per shot,"Smith, Jordan",69,0.006,228,-0.015,369,0.015,159,0.081,76,0.092,123,-0.041
l12_months,sg per shot,"Fishburn, Patrick",84,-0.035,246,-0.03,314,0.015,153,0.034,119,0.035,97,-0.059
l12_months,sg per shot,"Fowler, Rickie",73,-0.007,295,0.007,400,0.014,198,0.055,111,0.032,141,0.026
l12_months,sg per shot,"Stevens, Sam",110,0.032,331,-0.003,479,0.014,211,-0.037,177,0.042,142,0.011
l12_months,sg per shot,"Meissner, Mac",86,-0.028,322,0.038,419,0.013,193,0.019,123,0.003,153,0.003
l12_months,sg per shot,"Bezuidenhout, Christiaan",83,0.13,283,0.009,394,0.013,202,-0.002,113,0.043,128,0.018
l12_months,sg per shot,"Ryder, Sam",59,0.041,175,0.038,263,0.012,104,0.017,79,0.084,82,0.007
l12_months,sg per shot,"Dou, Zecheng",63,0.049,187,-0.003,271,0.012,129,0.061,124,-0.032,114,-0.017
l12_months,sg per shot,"Clark, Wyndham",83,0.073,269,0.008,358,0.011,179,0.057,140,0.094,150,-0.025
l12_months,sg per shot,"Jaeger, Stephan",86,0.014,264,-0.013,344,0.01,189,-0.037,166,0.068,150,0.01
l12_months,sg per shot,"Koepka, Brooks",64,0.091,199,-0.011,254,0.01,127,0.022,113,0.022,102,0.09
l12_months,sg per shot,"Oosthuizen, Louis",50,0.004,192,-0.015,196,0.009,110,0.006,65,0.004,62,-0.02
l12_months,sg per shot,"Grillo, Emiliano",66,-0.037,296,0.023,424,0.008,208,0.044,103,0.004,101,-0.015
l12_months,sg per shot,"Pendrith, Taylor",128,-0.062,312,-0.013,373,0.007,209,0.026,151,0.014,160,-0.003
l12_months,sg per shot,"Smalley, Alex",83,0.024,305,0.024,412,0.007,180,0.054,123,0.073,137,0.007
l12_months,sg per shot,"Zalatoris, Will",null,null,null,null,52,0.006,null,null,15,0.107,20,0.085
l12_months,sg per shot,"Neergaard-Petersen, Rasmus",61,-0.071,169,-0.067,308,0.006,137,0.061,83,-0.018,83,-0.034
l12_months,sg per shot,"Detry, Thomas",51,-0.002,232,-0.01,273,0.006,152,0.04,99,0.008,87,0.005
l12_months,sg per shot,"Echavarria, Nico",88,0.002,284,-0.008,423,0.006,206,-0.044,127,0.057,143,0.038
l12_months,sg per shot,"Cole, Eric",66,0.019,248,0.013,378,0.006,180,0.001,181,0.017,174,0.041
l12_months,sg per shot,"McCarty, Matt",113,0.087,276,-0.005,441,0.006,202,0.015,125,0.02,140,0.01
l12_months,sg per shot,"Finau, Tony",90,0.006,286,-0.013,354,0.005,174,-0.041,138,-0.033,159,0.026
l12_months,sg per shot,"Glover, Lucas",95,0.142,281,0.011,387,0.005,194,-0.039,85,0.089,111,0.04
l12_months,sg per shot,"Schmid, Matti",69,-0.042,221,-0.039,330,0.005,145,0.006,139,0.019,126,-0.027
l12_months,sg per shot,"Mouw, William",55,-0.073,244,0.008,342,0.005,169,0.104,110,0.016,113,0.016
l12_months,sg per shot,"Aberg, Ludvig",77,0.07,287,0.07,392,0.004,192,0.031,127,0.053,114,0.03
l12_months,sg per shot,"Lee, Min Woo",62,0.004,253,0.005,360,0.004,175,0.056,117,-0.03,121,-0.06
l12_months,sg per shot,"Theegala, Sahith",97,0.015,329,0.041,444,0.004,204,0.056,165,-0.003,194,0.004
l12_months,sg per shot,"Champ, Cameron",30,-0.054,90,-0.084,109,0.004,63,-0.03,43,-0.044,26,-0.022
l12_months,sg per shot,"Bradley, Keegan",90,-0.018,309,0.021,456,0.004,245,0.058,152,0.048,128,-0.01
l12_months,sg per shot,"McGreevy, Max",73,-0.005,306,0.003,436,0.004,203,0.045,105,-0.021,128,0.054
l12_months,sg per shot,"Rozner, Antoine",null,null,42,-0.008,66,0.004,29,0.008,18,-0.017,null,null
l12_months,sg per shot,"Vincent, Scott",33,-0.09,171,-0.079,219,0.004,108,0.048,89,-0.002,62,0.017
l12_months,sg per shot,"Ballester, Jose Luis",58,0.015,192,-0.035,203,0.003,133,0.086,122,0.001,83,-0.091
l12_months,sg per shot,"Del Rey, Alejandro",13,-0.08,null,null,48,0.003,null,null,15,-0.027,null,null
l12_months,sg per shot,"Potgieter, Aldrich",75,-0.047,187,-0.017,284,0.003,159,0.03,149,-0.062,130,0.025
l12_months,sg per shot,"Harman, Brian",109,0.082,315,0.047,498,0.003,272,0.037,154,0.001,138,-0.012
l12_months,sg per shot,"Dunlap, Nick",59,-0.049,169,0.005,242,0.003,120,0.018,100,-0.021,96,0.011
l12_months,sg per shot,"Li, Haotong",85,-0.024,209,-0.004,262,0.002,136,0.001,103,0.054,99,-0.004
l12_months,sg per shot,"McDowell, Graeme",52,-0.026,213,0.013,234,0.002,127,0.033,102,-0.005,82,-0.027
l12_months,sg per shot,"Hoffman, Charley",30,-0.069,92,-0.069,146,0.002,74,-0.065,48,0.04,52,-0.055
l12_months,sg per shot,"Rose, Justin",70,0.112,225,0.04,348,0.002,200,0.028,85,0.151,121,0.021
l12_months,sg per shot,"Putnam, Andrew",77,0.037,221,-0.01,452,0.001,216,0.032,84,0.059,131,0.046
l12_months,sg per shot,"Higa, Kazuki",null,null,41,-0.041,48,0.001,null,null,16,0.167,27,-0.017
l12_months,sg per shot,"Poston, J.T.",97,-0.011,277,-0.031,421,0.001,206,0.028,102,0.037,134,0.014
l12_months,sg per shot,"Johnson, Dustin",77,-0.007,238,-0.043,272,0.001,155,0.033,116,-0.01,114,-0.01
l12_months,sg per shot,"Olesen, Thorbjorn",60,0.034,194,-0.01,267,0,109,0.019,94,0.053,99,-0.007
l12_months,sg per shot,"Hughes, Mackenzie",82,0.004,282,-0.037,360,0,175,-0.039,141,-0.044,130,-0.056
l12_months,sg per shot,"Meronk, Adrian",55,-0.075,177,0.008,233,0,120,-0.015,113,-0.044,97,-0.005
l12_months,sg per shot,"Thorbjornsen, Michael",114,0.054,311,0.011,428,0,202,0.057,139,-0.011,107,-0.029
l12_months,sg per shot,"Dumont De Chassart, Adrien",67,-0.037,192,-0.032,272,0,122,0.072,113,-0.003,123,0.005
l12_months,sg per shot,"Hisatsune, Ryo",111,-0.011,393,0.014,493,-0.001,242,0.077,157,0.063,142,0.039
l12_months,sg per shot,"Hoey, Rico",109,0.024,332,-0.06,435,-0.001,211,0.092,167,0.038,152,0.028
l12_months,sg per shot,"McIlroy, Rory",53,0.009,197,0.026,232,-0.001,135,0.086,125,0.003,93,0.075
l12_months,sg per shot,"Vegas, Jhonattan",55,-0.043,192,-0.037,299,-0.002,152,-0.018,109,0.032,127,-0.006
l12_months,sg per shot,"Shipley, Neal",61,0.05,184,-0.056,273,-0.002,123,0.042,78,-0.023,54,-0.133
l12_months,sg per shot,"Svensson, Adam",71,-0.006,188,-0.028,318,-0.003,136,0.031,89,0,95,0.031
l12_months,sg per shot,"Goodwin, Noah",17,0.019,82,-0.007,75,-0.003,33,-0.08,16,-0.092,22,-0.132
l12_months,sg per shot,"Kang, Jeffrey",58,0.028,124,-0.035,237,-0.003,108,-0.076,85,0.09,99,-0.011
l12_months,sg per shot,"Streelman, Kevin",60,0.007,203,0.007,241,-0.003,100,0.016,66,0.037,87,-0.072
l12_months,sg per shot,"Reavie, Chez",12,-0.08,39,-0.011,51,-0.004,null,null,15,0.028,null,null
l12_months,sg per shot,"Schenk, Adam",100,-0.004,237,0.011,327,-0.004,155,-0.042,153,-0.016,119,-0.018
l12_months,sg per shot,"Knapp, Jake",51,0.012,200,-0.003,279,-0.004,135,0.09,114,0.055,110,0.021
l12_months,sg per shot,"Snedeker, Brandt",70,0.037,225,0.032,330,-0.004,146,-0.015,79,0.065,86,-0.041
l12_months,sg per shot,"Valimaki, Sami",29,-0.041,165,-0.01,260,-0.005,99,0.001,63,0.073,95,0.034
l12_months,sg per shot,"McKibbin, Tom",57,0.019,233,0.019,302,-0.005,152,-0.042,109,-0.008,65,-0.037
l12_months,sg per shot,"Campbell, Brian",102,0.006,234,-0.03,422,-0.006,210,0.012,82,-0.035,128,-0.089
l12_months,sg per shot,"Kirk, Chris",78,0.114,229,0.054,325,-0.007,161,0.033,112,0.038,106,0.016
l12_months,sg per shot,"Davis, Cam",38,0.065,129,-0.025,226,-0.007,88,-0.073,73,0.026,102,-0.105
l12_months,sg per shot,"Wise, Aaron",19,-0.056,111,0.011,132,-0.007,85,-0.064,49,-0.01,45,0.026
l12_months,sg per shot,"Leishman, Marc",54,-0.039,179,0.011,233,-0.007,124,-0.01,75,-0.041,71,0.065
l12_months,sg per shot,"Hubbard, Mark",69,-0.026,264,0.036,391,-0.007,170,0.062,129,0.03,117,-0.097
l12_months,sg per shot,"Kim, Michael",109,0.064,321,0.026,444,-0.007,238,-0.008,162,0.069,157,-0.001
l12_months,sg per shot,"Hoge, Tom",128,0.027,333,0.025,487,-0.008,238,0.029,162,0.042,180,0.029
l12_months,sg per shot,"Norgaard, Niklas",25,-0.078,52,0.011,79,-0.008,40,-0.034,37,-0.078,19,-0.089
l12_months,sg per shot,"Canter, Laurie",61,0.016,218,0.018,250,-0.009,140,0.049,89,0.04,79,-0.05
l12_months,sg per shot,"Nakajima, Keita",33,-0.056,175,-0.025,226,-0.009,104,0.078,69,-0.006,80,0.102
l12_months,sg per shot,"Griffin, Lanto",51,-0.065,180,-0.054,240,-0.009,116,0.039,84,0.112,86,-0.012
l12_months,sg per shot,"Fisk, Steven",93,0.007,271,-0.003,378,-0.01,165,-0.008,142,-0.017,111,-0.051
l12_months,sg per shot,"Watson, Bubba",57,0.049,192,0.025,237,-0.01,131,-0.046,103,-0.015,63,-0.046
